,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Cluster 12,Cluster 13,Cluster 14,Cluster 15,
18,0.001603176764,0.001921247948,0.001634749815,0.001870255461,0.001764461713,0.001541980497,0.001776109992,0.02240068945,0.01350691059,0.0180107815,0.8747014811,0.001766420084,0.02555107841,0.01464624218,0.01730441453,11
19,0.003756217022,0.004231414786,0.004127602171,0.00370733132,0.003710062024,0.003241099171,0.004391207966,0.04707381105,0.03318355262,0.02791124431,0.7187475933,0.003444786225,0.03767407954,0.04865495568,0.05614504285,11
20,0.003627507103,0.004853483293,0.003924740388,0.004449518018,0.00386467337,0.003392311066,0.0044860826,0.06752911611,0.02778233374,0.03490301532,0.691182508,0.003947836178,0.06021511664,0.03549922373,0.05034253439,11
21,0.001139854053,0.001066605993,0.001042175423,0.001119912267,0.001305480383,0.001128652121,0.001020414241,0.009155412093,0.01221499027,0.01521770056,0.9239645613,0.001203764837,0.01288399838,0.009384581513,0.008151896551,11
22,0.004191933134,0.005737639757,0.004191205107,0.005993996041,0.004967786878,0.004361430625,0.004780122569,0.07294133297,0.03073090987,0.06291030421,0.6048977311,0.005485200042,0.1179799421,0.03079859328,0.04003187229,11
23,0.00947911374,0.006740248222,0.009891070222,0.005856457347,0.008107702669,0.006991868866,0.008395467959,0.04693034907,0.134231042,0.04338627712,0.3680594688,0.006150146318,0.04034920223,0.217619461,0.08781212432,11
24,0.002174840623,0.001862750463,0.002077882504,0.001807546297,0.002246405557,0.001939235161,0.00195379695,0.01538484125,0.02680849964,0.0188805251,0.86410302,0.001916808206,0.01696691583,0.02406924458,0.01780768784,11
25,0.002645824344,0.003143063943,0.002547748264,0.003328920131,0.003132532749,0.002734851494,0.002746239478,0.03368028859,0.02187595054,0.04116254408,0.7836248379,0.003263431539,0.05373493132,0.01992960864,0.02244922695,11
26,0.005259805447,0.008361713971,0.005879125903,0.007517619297,0.005686807476,0.005020243808,0.007227905552,0.153902202,0.03518845851,0.05095055617,0.4626278088,0.006195074806,0.11814306,0.04683487717,0.08120474109,11
27,0.004121584533,0.004477880528,0.004537129078,0.003898545676,0.004010458709,0.003500205054,0.004748260555,0.04757982898,0.037530583,0.02912009347,0.6968215311,0.003656123157,0.03779862948,0.05670893399,0.0614902127,11
28,0.004583773482,0.006806387861,0.004872444047,0.00655160738,0.005153480471,0.004538246309,0.005780875641,0.1058293293,0.03212042082,0.05317170092,0.5548907713,0.005644475038,0.1159007976,0.03768411134,0.05647157859,11
29,0.004108625608,0.003854864349,0.004323851409,0.003446515224,0.003955974602,0.003434661791,0.004223220233,0.03495126033,0.04402123889,0.02807843412,0.7233754771,0.003415514009,0.03081052642,0.05953283483,0.04846700108,11
30,0.001063913077,0.001213462695,0.001048891955,0.001223127641,0.001199673137,0.001046089823,0.001114593934,0.01304166995,0.009332847369,0.01334885235,0.9191265761,0.001194270951,0.0168740727,0.009144049064,0.0100279093,11
31,0.00276034631,0.002968340863,0.002949180363,0.002666199792,0.002761686111,0.002407769148,0.003068452269,0.0312821375,0.02573075143,0.02158148984,0.8013038383,0.002538204871,0.02727127919,0.03448176244,0.03622856157,11
32,0.003415851278,0.00369424867,0.003702280573,0.003268683966,0.003372442658,0.00294180974,0.003864041089,0.03915523239,0.03148101079,0.02543491094,0.7516514566,0.003088307116,0.03261183725,0.04465570799,0.04766217892,11
33,0.002020690256,0.002370213956,0.001963504189,0.002463436899,0.002350091885,0.002050924972,0.002107609246,0.02555040824,0.01705308963,0.02899999839,0.8392883749,0.002408803363,0.03756979817,0.01595024026,0.01785281563,11
34,0.00547115215,0.008500286852,0.006290784811,0.007300877886,0.005700089957,0.005029708702,0.007714505924,0.1533693857,0.03710784091,0.04636120498,0.4596915021,0.006017209976,0.09785253594,0.05422937354,0.09936354056,11
35,0.000146954206,0.0001426907385,0.0001424650635,0.0001405914169,0.0001581197582,0.0001370837993,0.0001415476042,0.001317689591,0.001544683477,0.001518566321,0.9901779547,0.0001442141287,0.001534875641,0.001452673403,0.001299890196,11
36,5.03E-06,5.09E-06,4.87E-06,5.07E-06,5.51E-06,4.78E-06,4.93E-06,4.87E-05,5.02E-05,5.63E-05,0.9996536038,5.16E-06,5.92E-05,4.70E-05,4.46E-05,11
37,0.004310515079,0.005959708314,0.004315773846,0.006232191078,0.005116556227,0.004493770171,0.004941084513,0.07655120046,0.03132461842,0.06491899042,0.5882775,0.00567839537,0.1251349938,0.03148070772,0.04126399456,11
38,0.001430199791,0.001525848308,0.001483275484,0.001416297832,0.001474906055,0.001284638686,0.00153631231,0.0158821253,0.01354751094,0.01253079343,0.8984302975,0.001369578786,0.015342017,0.01615158662,0.01659461196,11
39,0.008922748994,0.006371300027,0.009033173093,0.005666281274,0.007879552203,0.006787106608,0.007719951365,0.04494627734,0.1317291719,0.04481316483,0.429237205,0.006019758127,0.04047825786,0.1731781111,0.07721794034,11
40,9.19E-05,0.0001686225186,0.0001606946833,9.30E-05,7.25E-05,6.47E-05,0.0002482214275,0.00146331041,0.0004208065141,0.0002969363766,0.001051512873,6.86E-05,0.0004955098281,0.001413754939,0.9938899919,15
41,0.0001177005862,0.0002204548804,0.000207775613,0.0001199480397,9.27E-05,8.28E-05,0.0003270601285,0.001879592009,0.000530030775,0.0003763818867,0.001306464198,8.79E-05,0.0006303749352,0.00176271367,0.992258209,15
42,0.002249316834,0.004904042957,0.004262397192,0.002414007699,0.001749782646,0.00156967514,0.007791671391,0.03513370892,0.009039247269,0.006675951698,0.02026308639,0.001690933566,0.01136749803,0.02785694479,0.8630317355,15
43,0.0001700267241,0.0002893352226,0.0002958048608,0.0001634591164,0.000132584655,0.000118164475,0.0004343047722,0.002429535271,0.0008013415388,0.0005409241461,0.001976105436,0.0001231748469,0.0008755512294,0.00288221955,0.9887674682,15
44,0.001329162637,0.002471397051,0.002552660751,0.001275452976,0.00100237798,0.0008968399501,0.004204855894,0.01658853325,0.005529100317,0.003743609553,0.01181868177,0.0009326824097,0.00600977521,0.01943574486,0.9222091254,15
45,0.0004653217094,0.000870998345,0.0008606615988,0.0004592592751,0.0003576834324,0.0003197935839,0.001391640298,0.006484602504,0.002003524106,0.001385292484,0.004548948253,0.0003357819495,0.002266553002,0.006887329358,0.9713626101,15
46,0.004173945052,0.01101613878,0.007525043807,0.005242374077,0.003417739251,0.003073351406,0.01486311981,0.09668741176,0.01657305878,0.01376593463,0.04061179154,0.003481247354,0.02568130203,0.04395964897,0.7099278927,15
47,0.005567408707,0.006888727276,0.01046568303,0.004047784151,0.003911320692,0.003471322606,0.01251544278,0.04144534436,0.02660779371,0.0140263605,0.04896462462,0.003302710577,0.01938837114,0.1515066039,0.647890502,15
48,0.002244754176,0.004004520241,0.003582651101,0.002382833682,0.001854637831,0.001651341878,0.005206206131,0.0449483104,0.01131755234,0.008416361707,0.03434800461,0.001782061589,0.01460584738,0.03481984999,0.8288350669,15
49,0.001879786258,0.003262374402,0.003675913274,0.001704601088,0.001389644257,0.001242255828,0.005810247643,0.02062178741,0.007839240177,0.005076768497,0.01603382072,0.001268748544,0.007903213381,0.02949025888,0.8928013396,15
50,0.006260435553,0.009713909462,0.008729854932,0.006668966642,0.005499919689,0.004868869237,0.01122540468,0.1325101921,0.037868961,0.0294248418,0.1694763164,0.005284971865,0.05092190172,0.09933649318,0.4222089618,15
51,0.006574096683,0.02340453418,0.01112202198,0.01051405584,0.005772759471,0.005212450389,0.02395039686,0.2849272888,0.02519119766,0.02476223896,0.06670213879,0.006373113905,0.05324339366,0.0552213251,0.3970289877,15
52,0.001602663174,0.003192319386,0.00306781106,0.001612304436,0.001223969491,0.001096412275,0.005302276621,0.0219121717,0.006552980725,0.004606085275,0.01427759684,0.001157310582,0.007578998886,0.02171575521,0.9051013443,15
53,0.003198416477,0.006557578597,0.006391467178,0.003190801875,0.002405469263,0.002158001363,0.01166400562,0.03998443598,0.01244971224,0.008712978505,0.02563899319,0.002269796038,0.01418270901,0.04079919636,0.8203964383,15
54,0.001300005725,0.002201995887,0.002486963578,0.001174169462,0.0009665050496,0.000863170957,0.003812789036,0.01455813786,0.005580114492,0.003592012085,0.01169127631,0.0008806949704,0.005587161202,0.0213802391,0.9239247643,15
55,0.002048307622,0.00447847456,0.003837359243,0.002219871431,0.001603027978,0.001437743812,0.006963585934,0.03332198931,0.008312188823,0.006186300835,0.01897452717,0.00155404594,0.01061142305,0.02542678195,0.8730243723,15
56,0.00288077926,0.006469421913,0.00552258791,0.003124618748,0.002237941384,0.002009174159,0.01040594319,0.04471191576,0.01135398223,0.00844937141,0.02508620256,0.002170695388,0.01442406055,0.03443692963,0.8267163759,15
57,0.001812655486,0.002644187404,0.003194847186,0.001542790027,0.00136165961,0.001210348002,0.004248455506,0.01953611575,0.00886003448,0.005348172999,0.01992732813,0.001212240957,0.008040033623,0.03853740697,0.8825237239,15
58,0.001670332157,0.002675974563,0.00273230342,0.001602287004,0.001331720526,0.00118384232,0.003764693847,0.02521240085,0.008550701205,0.005762419908,0.02350977912,0.001234496698,0.009316787971,0.03046187314,0.8809903873,15
59,0.004422482902,0.006904074519,0.0066587136,0.004427993406,0.003689063921,0.003271624203,0.008786563422,0.07836332049,0.02483721925,0.01762653287,0.08454467396,0.003467340158,0.02925357984,0.0782501256,0.6454966919,15
60,0.004008663982,0.005460319701,0.007646483012,0.00310782807,0.002858973485,0.002542775566,0.009898574422,0.03348889002,0.01837270399,0.0103263546,0.03517081283,0.002470407045,0.01479336776,0.09083006651,0.759023779,15
61,0.003864612766,0.007372388968,0.005929333503,0.004470840741,0.003314728836,0.002953047209,0.008774353746,0.1027086853,0.01968366387,0.01600308013,0.06729869862,0.003284378121,0.02971342694,0.05347199781,0.6711567634,15
62,0.00228109536,0.003298588337,0.004190324817,0.001884139275,0.001676228873,0.001491173762,0.005612490235,0.02230313274,0.01069810049,0.006322314356,0.02233989352,0.001478757039,0.00936047075,0.04832095184,0.8587423386,15
63,0.0009559273628,0.001493950543,0.001640197993,0.0008710431127,0.0007385742564,0.000656959125,0.002264389622,0.01226318163,0.004699870165,0.003018069348,0.01151447767,0.0006730467802,0.004725267684,0.0182999046,0.9361851401,15
64,0.003086893716,0.006088216801,0.004870150644,0.003571494462,0.002616052546,0.00233344498,0.007435656672,0.0795061988,0.01515265195,0.01220823783,0.04829851355,0.00259201578,0.02256649781,0.0420466938,0.7476272807,15
65,0.005872563782,0.01886212879,0.009674584778,0.009103301546,0.005186384418,0.004672745511,0.01934815733,0.2826982179,0.02364373525,0.02313518033,0.06662549054,0.005674525795,0.05013758403,0.052567243,0.422798157,15
66,0.004463932206,0.006002293032,0.007018554916,0.003829538812,0.003503518727,0.003100742692,0.008581494606,0.05241452093,0.02541260089,0.01525620564,0.06933697005,0.003115164867,0.02274935364,0.1060028395,0.6692122695,15
67,0.004977508672,0.009399864045,0.01053955206,0.004565282159,0.003606675576,0.003235071352,0.01882401609,0.04969091831,0.01876605226,0.01239343819,0.03542401767,0.003312402597,0.01926026372,0.06567760715,0.7403273301,15
68,0.006232964622,0.02185756214,0.01028188301,0.01017993558,0.005551625598,0.005009650089,0.02139190996,0.3237692518,0.0244304157,0.02460341815,0.06763543667,0.006177637763,0.05449034497,0.05253523462,0.3658527293,15
69,0.000976197019,0.001635903259,0.001840048838,0.0008827666484,0.0007293633001,0.0006510318095,0.002777483936,0.01115747607,0.004266241232,0.002744274388,0.009107893668,0.0006646160169,0.004274142323,0.01644022109,0.9418523404,15
70,0.002882821842,0.003972607006,0.004939082699,0.002389342743,0.002170115185,0.001925560799,0.006262622329,0.02991827979,0.01479645375,0.008664841396,0.03392651867,0.001911886188,0.01278767727,0.06777648036,0.80567571,15
71,0.001393094453,0.002440865808,0.002278501823,0.001430733487,0.001130449466,0.00100670015,0.003312709668,0.02495792146,0.006907017704,0.004964506023,0.01963913183,0.001073806192,0.008408096738,0.02242448045,0.8986319847,15
72,0.0003020564487,0.0005045872811,0.0005463362967,0.0002794167732,0.0002300914246,0.0002051743471,0.0008065871206,0.003795614119,0.001377305597,0.0009000405474,0.003141622603,0.0002110943724,0.00142188678,0.005211170437,0.9810670159,15
73,0.003532982281,0.005899357699,0.005437767666,0.003668997739,0.002947190312,0.00261859713,0.007503637007,0.06856452818,0.01890559542,0.01386479619,0.06199137104,0.002808336209,0.02369727565,0.05812920445,0.720430363,15
74,0.0006281787044,0.001155270407,0.001174910086,0.000608270114,0.0004788309707,0.0004280735629,0.001888988191,0.008293419698,0.00269003585,0.001831780996,0.005972944688,0.0004466670881,0.002962662495,0.009447957417,0.9619920097,15
75,0.001717265234,0.002527322614,0.003071460101,0.001458713373,0.001282981165,0.001141000159,0.004129791478,0.0182085582,0.008240994056,0.004976238247,0.0181460774,0.0011419716,0.007478050643,0.03583208814,0.8906474876,15
76,0.0006380173381,0.001113823675,0.001072722916,0.0006401146627,0.0005092758811,0.0004537660956,0.001575771294,0.01046845117,0.003083587775,0.00216456515,0.008227234284,0.0004799766776,0.003604543716,0.01041775606,0.9555503933,15
77,0.0007790920941,0.00143937112,0.001466319563,0.0007537587828,0.0005925387406,0.0005298475367,0.002374140322,0.01017524277,0.003311451555,0.002254131503,0.007288571256,0.0005526488049,0.003641835265,0.01161620164,0.9532248491,15
78,0.002471501257,0.005766080848,0.004331153253,0.002939566067,0.002021575073,0.001812772982,0.007765315595,0.05582485364,0.01044568777,0.008392229349,0.02686586512,0.002021955906,0.01537940678,0.02919938895,0.8247626474,15
79,0.002575267452,0.005977840635,0.004424102781,0.003104370939,0.002128460795,0.001907687656,0.007789392718,0.0628202469,0.01109397049,0.009038280003,0.02961988791,0.002138730356,0.01679141093,0.03054721336,0.8100431371,15
80,0.0006675070869,0.002384956912,0.0009166044323,0.001465948791,0.0006827337561,0.0006155597797,0.001626176599,0.9391730468,0.002865566343,0.003963631356,0.01063437492,0.000850993002,0.01304635367,0.004731767484,0.01637477912,8
81,0.001277505871,0.003948079093,0.001613198904,0.002949948701,0.001386978041,0.001247154812,0.002592251898,0.8690112338,0.005881148593,0.009571979824,0.02604223256,0.001785663911,0.04075716826,0.00864100445,0.02329445132,8
82,0.0003193472873,0.001083135093,0.0004140365172,0.0007577951666,0.0003420836078,0.0003081964357,0.0006944800545,0.9691480825,0.001412981637,0.002214542408,0.005739141774,0.0004420202363,0.008865520132,0.002134507948,0.006124129237,8
83,0.0008586191982,0.002764289535,0.001150430495,0.00181641345,0.0008861925123,0.0007972687857,0.001943354394,0.9182865211,0.003855336439,0.0054318011,0.01563078814,0.001095213679,0.01843121092,0.006271762497,0.02078079775,8
84,5.89E-06,2.21E-05,7.82E-06,1.45E-05,6.25E-06,5.64E-06,1.37E-05,0.9994596484,2.50E-05,3.82E-05,9.39E-05,8.13E-06,0.0001451975846,3.86E-05,0.0001154590042,8
85,0.0010547801,0.003823437996,0.001332546607,0.002837299422,0.001168775507,0.001055089916,0.00223569128,0.8944887884,0.004546863295,0.00784661669,0.01786354144,0.001583670573,0.03707941252,0.006457733438,0.01662575284,8
86,0.000758815108,0.002799072597,0.0009677624722,0.002024463831,0.0008345753599,0.0007535757843,0.001641424596,0.9258739987,0.003250561254,0.005489041368,0.01258867934,0.00112502414,0.02486627847,0.004679585305,0.01234714167,8
87,0.004379264125,0.01229875041,0.006322105436,0.007328084998,0.004171532672,0.003742872833,0.01072982067,0.5307974973,0.02008598515,0.02261723003,0.07600766276,0.004718961851,0.05761181093,0.03916576555,0.2000226553,8
88,0.001443273688,0.004277831238,0.00185158935,0.003095080445,0.001533692709,0.001377450691,0.002967118721,0.8545645816,0.006756338504,0.01029761598,0.03049719101,0.001918473596,0.03915165762,0.01035016135,0.02991794348,8
89,0.003386613209,0.008979291248,0.004545630032,0.006044581482,0.003396285273,0.003042078342,0.007215219931,0.653510864,0.01643480939,0.020963224,0.07455530713,0.003956540306,0.06140286846,0.02855755964,0.1040091275,8
90,0.002554420679,0.01305949972,0.003614576056,0.006852810615,0.002635305597,0.002392234566,0.007246025078,0.794924757,0.009714717116,0.01384360919,0.02988567322,0.003476985913,0.04508002473,0.01550575078,0.04921360969,8
91,0.0001652310271,0.0006547952262,0.0002192282718,0.0004256312784,0.0001763249175,0.0001593715901,0.0003897983851,0.9850636903,0.0006884864119,0.001068827378,0.002501673432,0.0002328386731,0.004150688492,0.001046257576,0.003057157063,8
92,0.001102131863,0.004697575186,0.001433883303,0.003178835309,0.00120755746,0.001093555607,0.002556586436,0.8995108083,0.004480101554,0.007452514832,0.01577998843,0.00165968127,0.0320022687,0.006493397328,0.01735111445,8
93,0.0009349028134,0.00383148692,0.001209335128,0.002645592475,0.001025942509,0.00092838031,0.002126808367,0.9131027111,0.003852803925,0.006445037975,0.01390469151,0.001403920906,0.02818917098,0.005570488053,0.01482872705,8
94,0.002064316826,0.0103124631,0.002870516145,0.005681886482,0.002157938845,0.001958428333,0.005626393951,0.8316683987,0.007932529169,0.01166935473,0.0249717862,0.002878809728,0.03994628313,0.01239868639,0.03786220833,8
95,0.002950578855,0.008092028822,0.003963338277,0.005415983193,0.002972100486,0.002664200218,0.006367524404,0.7023042494,0.01411424252,0.01830896613,0.06267516348,0.003496514486,0.05499620832,0.02426595253,0.08741294886,8
96,0.002439243935,0.007939604594,0.00296439,0.006530873474,0.002776095949,0.00250130427,0.004722122832,0.7231070714,0.01093967627,0.02052484257,0.04672265099,0.003797048409,0.1155854455,0.01476399493,0.03468563498,8
97,0.0001301902542,0.0004908616115,0.0001705084087,0.000331525768,0.0001398754093,0.0001263096469,0.0002963728162,0.9878915865,0.0005528865396,0.0008743621498,0.002085238976,0.0001845598115,0.003524418001,0.0008304296526,0.00237087443,8
98,0.001523897256,0.007288666271,0.00207601042,0.00427549926,0.001616384345,0.001466119513,0.003952077302,0.8723798226,0.005951468412,0.009079514196,0.01935756318,0.00217830471,0.03309821394,0.009092493753,0.02666396483,8
99,0.001080743139,0.003445724763,0.001365926421,0.002566625123,0.001177398136,0.00105951385,0.002215436588,0.8898484955,0.004909735183,0.008076934401,0.02120470895,0.001530217238,0.03512442924,0.007172912312,0.01922119917,8
100,0.004059101775,0.02019867716,0.005108763679,0.01498936061,0.004668728125,0.00424692182,0.00917636152,0.6238438604,0.01556242852,0.02904222235,0.05017348064,0.006976812028,0.1427541245,0.02085173487,0.04834742208,8
101,0.001554227205,0.004596601622,0.001972678028,0.003401922783,0.001668382085,0.001498465545,0.003139166748,0.8409778578,0.007290449114,0.01145199112,0.03330616573,0.002106186629,0.04568455373,0.01093970236,0.03041164948,8
102,0.002929191667,0.01074112789,0.004272037463,0.005875043916,0.002859036502,0.002579105132,0.008025285318,0.7324087175,0.01218847509,0.01501621143,0.04101406293,0.003432249679,0.04214507954,0.02201837467,0.09449600123,8
103,0.002115075682,0.009981295791,0.002758354433,0.006619608134,0.00233487033,0.002119030464,0.005042785589,0.812909769,0.008306489579,0.0140285769,0.02767492475,0.003286872458,0.06010008846,0.01187578702,0.03084647144,8
104,0.0003717664292,0.001403444423,0.0005085170904,0.0008596959904,0.0003838954104,0.0003465286316,0.0009138583683,0.9667109646,0.001567210534,0.002227940863,0.005683848592,0.000486885349,0.007595310035,0.002535007169,0.008405126493,8
105,0.0001812545018,0.0007259199321,0.0002420025959,0.0004640318265,0.000192513733,0.0001740296134,0.0004335782756,0.9837698551,0.0007519539637,0.001152731931,0.002704531532,0.0002533762125,0.004379909906,0.001152268887,0.003422042017,8
106,0.001445543656,0.005897018435,0.002046225448,0.003305758533,0.001461240646,0.001320866169,0.003867962129,0.875085572,0.005881697125,0.007942300037,0.01978271982,0.001836385389,0.02491297487,0.009862830446,0.03535090526,8
107,0.003393609237,0.008606324357,0.004336308651,0.006331744549,0.003533996652,0.003161825981,0.006599455233,0.6438669565,0.0170409885,0.02410937062,0.08748566429,0.004209304281,0.07966278048,0.02712727215,0.08053439855,8
108,0.0001388003735,0.0004996122811,0.0001808787998,0.0003433422894,0.0001490355416,0.0001344487234,0.0003094478969,0.9868604581,0.0005999535816,0.0009471807822,0.002335885419,0.0001950209991,0.003825517573,0.0009023386668,0.00257807894,8
109,0.002745712812,0.01478216492,0.003786401907,0.008144062179,0.002908804198,0.002643859548,0.007488972278,0.7792498546,0.01033872268,0.01569141816,0.03175894823,0.003973219176,0.0552227982,0.01575277616,0.04551228497,8
110,0.001559942667,0.004623552781,0.001975767744,0.003437058232,0.001678525122,0.001507686294,0.003142234956,0.8399171195,0.007311425533,0.01156916734,0.03340385935,0.002124771715,0.04672486626,0.01091915661,0.03010486594,8
111,0.006455734185,0.05095806362,0.009280387098,0.02175253527,0.00675858881,0.006178029001,0.02071071805,0.5325354063,0.0219506754,0.03212398979,0.05807483694,0.009467603315,0.09826353734,0.03342298625,0.0920669086,8
112,0.004854943644,0.01138923833,0.006549587608,0.007727561605,0.004753388101,0.004245770491,0.009970406687,0.4724276048,0.02478673226,0.02896862661,0.1189408179,0.005311671265,0.07531221791,0.04573523057,0.1790262022,8
113,0.002334358641,0.009379201166,0.003376387419,0.005066690437,0.002315032698,0.002091970811,0.006477948516,0.796686491,0.009469475825,0.01219525928,0.03116526414,0.002853039633,0.03591901608,0.01646947746,0.06420038691,8
114,0.0001587492474,0.000631188989,0.0002113511972,0.0004067187864,0.0001689270544,0.0001526892105,0.000377111792,0.9857154902,0.0006604729078,0.001017564016,0.002389788713,0.0002225211101,0.003901566381,0.001008807129,0.002977053312,8
115,0.002367526234,0.01194459245,0.003337125409,0.00635160791,0.002447986539,0.002221740457,0.006642973466,0.8088738076,0.009046195138,0.01296025663,0.02806166549,0.003232295575,0.04263679575,0.01439497998,0.04548045134,8
116,0.0009559042751,0.00345409903,0.001326421695,0.002075170587,0.0009701876485,0.0008749101496,0.002380382564,0.9133851121,0.004074783718,0.005527231118,0.0148360506,0.00120280092,0.01767916583,0.006827518258,0.02443026146,8
117,0.0002569038425,0.001044085825,0.0003460675489,0.0006518718931,0.0002710586023,0.0002450837167,0.0006267910669,0.9772774464,0.001059173724,0.00159555243,0.003754549842,0.000355092285,0.005884618894,0.001642058765,0.004989645137,8
118,0.00249393948,0.007991059144,0.003025627627,0.006597252273,0.002837412098,0.002555568635,0.00479527026,0.7150358728,0.01125967687,0.02112194322,0.04873792167,0.003866936705,0.1188635814,0.01519127561,0.03562666218,8
119,0.001740089422,0.008164174594,0.002443688001,0.004474746042,0.001793943625,0.001626011517,0.004761228905,0.8562515853,0.006797290449,0.009665992752,0.02176745414,0.002340607832,0.03191017244,0.01091411202,0.03534890294,8
120,0.003446999432,0.01137911165,0.003727300042,0.01432421769,0.004538907009,0.00411473433,0.005592474555,0.1401858754,0.01428298508,0.04081006106,0.0502717066,0.007608105613,0.6569774244,0.01559328575,0.02714681138,13
121,0.001213245747,0.002697184038,0.001157451327,0.004389225349,0.001794614,0.00161611399,0.001510659077,0.02135794893,0.005460194583,0.02637955143,0.01930050487,0.003166721591,0.8979977432,0.004960976755,0.006997865111,13
122,0.002953165678,0.00521332446,0.002706100031,0.007906910315,0.004388177201,0.003912960361,0.00329352688,0.04315819908,0.01512193987,0.09381644073,0.06258043447,0.006912296524,0.7186437966,0.0127646486,0.01662807921,13
123,0.003819364122,0.01300543434,0.004093572645,0.01749724618,0.005117026001,0.004648200234,0.00615462769,0.1329606452,0.0153966632,0.04530185852,0.05125824877,0.008916482568,0.6471414096,0.0165354206,0.02815380032,13
124,0.001283317956,0.002630270581,0.001270267142,0.003436127117,0.001747109455,0.001561336165,0.00164161073,0.03122882379,0.006547592214,0.02557257974,0.03193326407,0.00260714349,0.8729112126,0.006299777967,0.009329567018,13
125,0.001564535624,0.004052702408,0.001644835976,0.004958435127,0.002053385641,0.001847232922,0.002305327407,0.06016256631,0.007262167281,0.02246557461,0.03123265149,0.003175769476,0.8367161768,0.007695593012,0.01286304589,13
